PERMNO,date,TICKER,RET
86458,2018-08-31,XLU,0.012881
86458,2018-09-28,XLU,-0.006454
86458,2018-10-31,XLU,0.019753
86458,2018-11-30,XLU,0.035388
86458,2018-12-31,XLU,-0.039773
86458,2019-01-31,XLU,0.034769
86458,2019-02-28,XLU,0.041088
86458,2019-03-29,XLU,0.027893
86458,2019-04-30,XLU,0.009283
86458,2019-05-31,XLU,-0.007835
86458,2019-06-28,XLU,0.032025
86458,2019-07-31,XLU,-0.001342
86458,2019-08-30,XLU,0.050882
86458,2019-09-30,XLU,0.042380
86458,2019-10-31,XLU,-0.007569
86458,2019-11-29,XLU,-0.018677
86458,2019-12-31,XLU,0.032850
86458,2020-01-31,XLU,0.067471
86458,2020-02-28,XLU,-0.098579
86458,2020-03-31,XLU,-0.101255
86458,2020-04-30,XLU,0.033387
86458,2020-05-29,XLU,0.042438
86458,2020-06-30,XLU,-0.046645
86458,2020-07-31,XLU,0.077973
86458,2020-08-31,XLU,-0.025974
86458,2020-09-30,XLU,0.010609
86458,2020-10-30,XLU,0.050522
86458,2020-11-30,XLU,0.007374
86458,2020-12-31,XLU,0.006075
86458,2021-01-29,XLU,-0.008772
86458,2021-02-26,XLU,-0.060982
86458,2021-03-31,XLU,0.105222
86458,2021-04-30,XLU,0.041849
86458,2021-05-28,XLU,-0.023381
86458,2021-06-30,XLU,-0.022033
86458,2021-07-30,XLU,0.043334
86458,2021-08-31,XLU,0.038957
86458,2021-09-30,XLU,-0.060706
86458,2021-10-29,XLU,0.047433
86458,2021-11-30,XLU,-0.017038
86458,2021-12-31,XLU,0.096633
86458,2022-01-31,XLU,-0.032551
86458,2022-02-28,XLU,-0.019061
86458,2022-03-31,XLU,0.103040
86458,2022-04-29,XLU,-0.042976
86458,2022-05-31,XLU,0.043082
86458,2022-06-30,XLU,-0.049571
86458,2022-07-29,XLU,0.054470
86458,2022-08-31,XLU,0.005274
86458,2022-09-30,XLU,-0.112034
86458,2022-10-31,XLU,0.019386
86458,2022-11-30,XLU,0.069632
86458,2022-12-30,XLU,-0.005009
86458,2023-01-31,XLU,-0.020000
86458,2023-02-28,XLU,-0.059198
86458,2023-03-31,XLU,0.048919
86458,2023-04-28,XLU,0.019057
86458,2023-05-31,XLU,-0.058713
86458,2023-06-30,XLU,0.016119
86458,2023-07-31,XLU,0.024908
86458,2023-08-31,XLU,-0.061279
86458,2023-09-29,XLU,-0.055724
86458,2023-10-31,XLU,0.012897
86458,2023-11-30,XLU,0.051432
86458,2023-12-29,XLU,0.018597
86458,2024-01-31,XLU,-0.029686
86458,2024-02-29,XLU,0.010578
86458,2024-03-28,XLU,0.065532
86458,2024-04-30,XLU,0.016603
86458,2024-05-31,XLU,0.089601
86458,2024-06-28,XLU,-0.055348
86458,2024-07-31,XLU,0.068242
86458,2024-08-30,XLU,0.048084
86458,2024-09-30,XLU,0.065926
86458,2024-10-31,XLU,-0.010770
86458,2024-11-29,XLU,0.037792
86458,2024-12-31,XLU,-0.079730
